Sentiment,Text
4,"Water, time, and a ton of greasy food have saved my life. Time to nap all day and be generally unproductive "
4,@KimmyCorbilla Thanks love!  See you tonight?
4,im chilling with my cuzin isa  !!
4,Listening to the album: The Jackson 5 - History 
4,@sshawnn Yes. I agree 
4,Say NO to 420! ....just kidding. 
4,@YESandME @Twiter_ME_This We are Down Low Low Low... So Bring it On 
4,I just got nudged! @The_JTness what should I update about? 
4,@theroser Goodnight Jason 
4,@jonskeeetskeeet nah i've been watching it .. but I started from season 1 a few months ago 
4,just opened her mail and received a 1GB USB from Microsoft... THANK-YOU 
4,@rubyrose1 @reneebargh - I second @tabloidterror's well-wishes.  Have fun and enjoy the moment.  You're blessed to be nominated! 
4,@BXB0MBSH3LL nice ......women these dayz dont know how to cook...dont get it twisted...im nice with it 
4,@KEVCITY Hey whats up bro  Yea just trying this out for a bit and see what gives LOL
4,@mikexcore Happy Birthday  
4,@adnamay i wish. but i already requested 3 days off for Kings Of Leon in San Francisco for May. 
4,"@junko67 I like to write all kind's of stories, except horror. lol My favorite anime would be Eureka Seven. "
4,"Morning all, just eating my cheerios and drinking my tea, going to go sit outside and enjoy the sun, you should as well "
4,is all curled up in bed. 
4,"@mileycyrus this is silly but i had a dance tryout on friday &amp; i find out today if i made it, could you wish me luck &amp; pray for me please "
4,"Girl who says I say what, SAY WHAT? // N�ha m�g a Disney Channelnek is vannak kifejezetten j� pillanatai "
4,"1) Is realllllllly tired. 2) Has a little tummyache? :/ 3) Wish Mathias would wake the fuck up xD 4) Happy four month, babe, love you "
4,@_maisy lmao!! your fun to confuse!! 
4,Back at school today. . . Atleast the sun's shining. 
4,thinks a neatly trimmed rob zombie is flippin shagable I never knew he was so hot under that mass of hair..I can only do so much goodboy 
4,@mileycyrus i hope you have a great time over there! 
4,@AlMcGourlay ahhh now i see how 2 reply 
4,Tired and finally home 
4,@Warlach all such absences were for physical or mental health reasons. 
4,Come on don't be shy!! Add me on facebook. Lesley pickering. 
4,thats funny my new leader 
4,"@Emerarudo yeah, always something new to learn though "
4,@jccarter1 Don't get swallowed by ur work! Im sure ur good at ur work! 
4,@hollywills Sounds like a lot of fun. 
4,"@tokio_charlotte haha, that doesn't make you a dick. that's awesome. i just kinda had to take my time. and now i'm hooked "
4,Moving out after many days 
4,"@StuFFmc The &quot;Time Traveler&quot; is *easy* too, but so funny "
4,"from now on, i will tweet only in #english "
4,i have the best fiance in the world! 
4,@Philkirby You always teach me someting I lv it 
4,@abussi nothing mate only when compared to Cornwall on a day like today 
4,Me and my little brother have to do 2papers runs tommoro becausec were releaving for some one. Gotta go to bed now.night every one. 
4,Starting up the other site  www.zazzle.com/HarvickDesign    ...Obama Shirts are up now
4,Off to Leicester now - Happy Monday everyone 
4,BJP wants to bring back the black money to India. I say they should hire Shivaji the BOSS a.k.a Rajnikanth 
4,@jaredleto http://twitpic.com/3ncr0 - I know now like you are! Wow! 
4,@chantaleto such a beautiful pic  hope you're doing great! kiss
4,"@youknowriad  Thanks, actually I like your blog posts "
4,@sussexblogger Aw gorgeous dog. I am a huge dog lover but my life style &amp; dh are not compatible. I tend to play aunty to everyone elses 
4,@guybatty morning 
4,@dai_bach @ingaboo In the words of Jack Nicholson in Anger Management - &quot;Goosfraba!!!!&quot; 
4,"@jeffwamester hey, thanks! "
4,"is in the computer rooooom, with natalie and jack, waiting for pictures to rotate "
4,"@jcafarley I'm not sure if you can say the same for FFXI, but PSU doesn't require a gold sub - only the monthly sub. Just a minor point "
4,"eeeehhh, had double scoops of ice cream for lunch today. bliss! x) dessert's bar had some promotion, it was only RM4! "
4,@karlkempobrien Hope on a train then 
4,@Naddeen Roxie  but i love this one too  ? http://blip.fm/~4mmfq
4,Cleaning and packing for Florida  I leave in 10 days!!
4,LOLLL i am laughing out loud  nat why you so contageuous? bloody ginger&amp;co. they're all assholes except bradie 
4,@EmmyOsment im replying!! 
4,"@GlowMore but i need a little gold fish in them...i won't touch it i promise, i'll leave it in the bowl "
4,"@coachparadise Hey there, Paradise. Thanks for the rainbows. "
4,@BrianWilson38 hi there!  You just hover to the right of a person's tweet. Then you click on the arrow below the star. 
4,"Oh, wait, now it's working! "
4,Trying out Tweetie for the Mac. I love the dialog box that pops up when you try to turn off ads and your not registered. 
4,I just did a very creative thing to speed up my experience at jetblue... Though my ankle does hurt a little.... 
4,"Fuck, I haven't been up this early since I finished with school, and I don't plan on staying up either, back to bed "
4,"@CoreyCharette 1 &amp; 2, of the new ones. I'm gonna get started tonight "
4,@medianewsnow I'd never talking from here � =D answeerr mee 
4,Guys Heres A Randomn Useless Fact : It Only Says 'Girl' In The Bible once 
4,im sooo bored someone entertain me  TESSA where are you?
4,on the bus. and i noticed no one wears my shoes 
4,excited to get my course cards tom! Haha. Eating dinner 
4,@designcraft Please do! Each and every artisan's page was lovely and should be shared with the TwitterWorld! 
4,@ianyee you shouldn't be so worried about your followers. Just TWIT AWAY!!! 
4,Home from town 
4,I got so much done this weekend! Feeling accomplished for a change. 
4,"new to twitter world, thinking ob how to best use it "
4,@pfeif Depends on which companies work you are referring to.    One really matters and one.....well..... not all so much.  
4,@ChubbyGayMan @Jayme1988 @jiggleaud Group hug for all the number 1 sons. 
4,@yasminzar you should be a contestant. you're beautiful AND intelligent  and i am a giant lame-oooooo
4,"Add your voice to @jalopnik http://cli.gs/SHgUSy -- as expected, the design already has people fighting "
4,@MarshaHudnall  Wonder bread will need to shed 35 ingredients!
4,@Movie_Cookie HEAT!!! 
4,@SpacECadET_Zei LOL   Morning
4,"@zigged Had I known the Blip.fm addiction was to become so hardcore, I wouldn't have ever introduced you to its sweet, seductive allure. "
4,"hahahhaha, today is goooood. "
4,last week of classes 
4,@SasaLoves Happy Brithday Eve!!!!   
4,"@martine2323 aaahhhh... that's my kind of breakfast, cookies.   I'm crazy nuts this morning on the phone... other than that, doing superb!"
4,"@commonsense4 ohh, gee shucks. Thanks - hehe! "
4,"@cndboy be as naughty as you like, no need to hold back with me "
4,@jennihogan Your hubby is lucky to spray tan you!  Your new assignment is to find someone as fun as you that I can help tan 
4,"@WEGmusic Ok now I really am leaving. Please, make my day and give me the picture "
4,Getting ready for another day....can't wait to hear from Mindi on what comes next with our house.  
4,"Havin french toast, eggs n bacon for breakfast  yummy"
4,@ScottATaylor Have a great flight! Say hi to the ppl with my money! 
4,"@IanAppleby Oh, don't worry I knew where your tongue was, as the actress said to the Bshop.   I was venting at the idiots."
4,@BelleCamilla i am now lol thanx 
4,@Firequacker Nope i am simply reading!! 
4,"@bethsavoy I will be your BEDA buddy!  I actually asked you that in an @reply yesterday, but it must have not got to you!"
4,@holidayhouston I am officially tweeting 
4,"@you4ic delicious, even some left overs for lunch.   I must say fishing is something I actually enjoy "
4,"@RegularRon Oh I see, you must be an Independent Liberal Contractor who works for the highest paying Liberal group. LOL "
4,I'm so glad i have you in my life. 
4,@zawfi biology class is at 9:10  i should get ready at 8...or 8:30....:-p hes usually late. LOL
4,@FrancyStar real life 
4,http://twitpic.com/3no8d - Sweet ass rental car 
4,Watching &quot;The Onion Movie&quot;. Pretty funny so far 
4,Unsuccessfully tried to get my friend's car key out of his ignition... ~M~ 
4,@MaryJCannabian Dont get me wrong. I LOVE THE #90s...but I think I wouldve fit in better in the #70s n #80s 
4,"yippie! @konghee i'm so excited for the seminar on April 24th! I hope I could come there. see you around, Pastor! "
4,"@icat99 that's it for me, i'm fading fast! g'nite, chick! "
4,"Oh, do I love your choice in music, @MsKittyCullen  ? http://blip.fm/~4ojza"
4,Question: should I stay with red hair or get rid of it completely and go blonde again?!  please @ reply!!
4,"@VivianLovelys: Yeeah, I'm hella excited!  I can't believe it's in less than two weeks now!"
4,@MirandaBuzz &quot;Stay My Baby&quot; just came up on my iPod. 
4,@CarinaK GOOD DEAL 
4,@kettttt sounds so edible 
4,eatin cupcakes an thinkin bout my gurl lissy SHES COMMIN THIS WEEKEND 
4,It seems like this day not gonna be so bad after all! STAY ON THE BRIGHT SIDE!! (Like me)  
4,go on Paul O' Connell Lions captain I knew he would do it.....he is going to be a great leader on the pitch leads by example 
4,@nikkithebrat it's like your life depends on it right 
4,@glowingskin Hha xx Okayyy i will thee weatherr is amazingg once againn haha  Tlk to yuu l8r xxx
4,just got done watching eddie murphy delirious ..... funny shit  now off to bed. take care all
4,new to twitter anyone wanna talk?  
4,A rainy daaaaay!! 
4,@Baywatchboy http://twitpic.com/3oszw - I like the glasses! 
4,@jessleigh83 In more ways than one Jess 
4,taking my low rider bike to the workshop tomorrow 
4,Hello twitters ! 
4,"Good Morning! pjamas, This Morning,  Weetabix and some sunshine Mmmm "
4,They shud make a double decker bendi bus an put of round my area every 15mins 
4,@enricoNT  just messing with you 
4,Life is taking a turn for the better.  For the first time in years I'm in control and feeling great 
4,@tdm911 thnx mate! I appreciate it 
4,"@samkretchmar just saw your tweets, glad you're ok "
4,"off, getting ready for school  rocks, it's 10.15 am here in Germany and school starts at 11.15 today "
4,@ashsimpsonwentz Hi. do you has your personal myspace.com/// 
4,"The weekend drops off with surprising volocity, and it's time to... get SERIOUS! Don't say I didn't warn you "
4,just signed up to twitter  thought it will be more exciting lol
4,"@blundell07 with me able to split up the tracks, I was able to clean pretty well with a few filters "
4,Hi everyone! back from a lovely sunny snowy Swiss holiday to a very spring-like Edinburgh  How are you all doing?
4,@DearLibrariAnn thanks that the one 
4,"@pinkfinity hahaha, true. if they sing Achy Breaky Heart... *shudders* but we have to fight them for the big TV "
4,"@ElieBel lol, it is 2 see my gorgeous friends, but if they played, it would just make the holiday extra special seeing them in england "
4,@ChristianSaad Don't ask me...ask cuteflip  I wish I had that mag too.
4,@TomMaxwell Hahaha.  Just enjoy your friends there and try to collect new knowledge if possible xD
4,"@kittysdrawings Excellent, thank you! Now to convince my lecturer to let me create a Flash-based zine/blog/site hybrid "
4,has just got up + is eating breakfast 
4,@MistressB Yay for loss of teens.  Have a great night 
4,"@davidjpnorman Thanks dude. It isn't, but thank-you... cancer is a*swear* fucking menace. Have a good weathery day :o) is good here, too "
4,Is cacti is a good supervisor for a PHP noob like me ? That's the question !! 
4,glad the headache has gone away. must be all that SQL in my head. climbing tonight.  still loving this:  http://www.secrettweet.com/
4,@sarahmaclean Finished The Season!  I'll review it soon.
4,Fun times tonight! 
4,"@MiraKBryan Chris, Sam &amp; Emily-kate warmly return the greeting! They would like to see you again too "
4,"having an amazing day with my besfriend, roxanne akil "
4,I just joined twitter... I don't really know what to do here... 
4,sniffling and sneezing!!! Ah beautiful weather can only mean one thing.....HAYFEVER   
4,Nature's Calendar is on while I'm doing my Flash stuff. Inspires me to do more with my photography and helps me realise why I love it so 
4,@richfleeshman All The Small Things is so good.  Me and my friend can't get Swing Swing out of our heads! But your version of course.
4,chillin 
4,"yay lol, my bipolar cell phone fixed himself! Good job, Gibbs "
4,"today, I licked my bottom because vistors were coming "
4,@djhomeless The first day is worst. I've been without coffee for weeks now and I'm fine 
4,@meganrogers my mind. or my hand? in my PANTS!! hahahahahaha... 
4,@DavidKnill Lot of energy for the rest of the days! You'll do it 
4,"Gmornin! Coffee in hand jammin otw to work. Long busy day. Another day, another dollar "
4,woooo i'm having a clandestine birthday cakeeee 
4,@Frais where are you? japan? hm its good. im glad that i can go away from japan b4 the rainy season come.!! 
4,"@chunsj iPhone, but maybe OSX soon in the future too "
4,@mileycyrus http://twitpic.com/3o4az - sweet! i love you! 
4,"@stephenfry will check tweetie out, i hope you have shares / get commission "
4,"The comforts of home: Quilted toilet paper (of 2+ ply) !! Also, playing in the rain with tucker was fun "
4,"@iamdiddy bought two bottles last week,killing the 2nd one now! "
4,@blissdesigns ah....I know the feeling. She made it a long way! 
4,"@OrphicMyth  &amp; that is why you are marrying him, right?  Husbands are so great. "
4,@permeister filled out the form. Thanks mucho!  You rock!!! 
4,"Letttt the sun shine in, the SUUUUNN SHINE IIIIINN.  so that's wot I'll do. So what if there are mean girls? I've got friends- real ones."
4,is watching x-men: origins wolverine and its amazing!!  
4,@jonathanrknight AND just in case ur wondering which video is mine ;-) here s the link http://tinyurl.com/df25t7 
4,ashley is my best friend  i dont know how i would live without her! shes amaaaziiiiiinnnnnggg!
4,"@ado2631 Whoa, you live in Ireland?? Sweeeet haha "
4,@VanessaM77 I want to hear about her phone call with Jordan tomorrow!  
4,@king_flip I KNOW I KNOW  THANK YOU 4 YOUR ADVICE! I'M STAYING STRONG AND DOING ME
4,"hanging with my best friend, giving each other makeovers, and watching Camp Rock "
4,"@mjudd depends on what works for you, relaxing I would pick George Winston-December or Enya, peppy music-any of my dance music "
4,"A quick, simple edit. Enjoy  http://twitgoo.com/1jk2"
4,I'm totally excited! Looking into getting a motorcycle! And then I can go on an epic road trip!!! 
4,@kiddo47 Thanks!    That makes me happy to hear!  Have a great weekend!  &lt;3
4,@deevasinc fa sho! @bustheproducer on my 2nd drink! 
4,just got home...i'm sssooo tired 
4,@TheFamousJbug Go Go Go Go Gold Grill Shawty that sh!t whack 
4,"tomorrow I'll be leaving for up north, a well deserved vacation "
4,Just returned from the forest! Sarah (my merchy) lost her keys in the woods! what a day! 
4,@Tank9nx Yea. Youtube is addicting. Lol. I know that too. 
4,@broken_thought  Awesome! I'm glad ya did 
4,@ECullenz Thx for voting ur verrrrry sweet! 
4,@mileycyrus yourrr thee most amazinggg persooon in thiss totally twistedd worllldd! teamcyrus untill thee end! 
4,Got bck frm School. Having a Show on 13th of ths Month. People love my Hair 
4,"@lizhodgins  Kool!! am doing great thanks,  xxx have you got eny gig coming up??"
4,@leealison smiles! thank you!! in the beer garden 
4,@jadeth I hope you'll take a break for Brewed. 
4,Everyone have a nice evening....goodnight 
4,"Since it's slow Mountaineer news day, Wolverine is pretty good, but maybe not same level as X-men movies @RealHughJackman Good job though "
4,@fstop23 I may not &quot;SHOOT&quot; you but I could arrange a Twitterhood Intervention for you. 
4,@bluefur My policy is to thank 'em with @  IF they are real people with mostly non-commercial content otherwise no. Your mileage may vary 
4,@ChristinePingel LOL no thank god! I'm outta there now 
4,"@Radio_Lady I'm not trying to be a source for you. You came to me, not vice versa. Goodnight my friend "
4,@brendonuriesays DONT CATCH SWINE FLU!  just sayin. btw lots of people will be devastated incase you didnt know.
4,"@jezlyn But where would I find the time? ;-P  I probably need to be on the internet less, not more. "
4,@Soniamonia I think you are hot 
4,@angelabelle ohh yeaaaa haha. Dodgers fireworks was better!! 
4,my nails are done. have an awesome hairstyle idea. prom is gonna be bomb. im so excited. but now its time for sleep. goodnite! 
4,Co Ly. Cam on rat nhieu cho mon qua. Chai thich lam! 
4,@slave2three i will 
4,Could this really be true? A SUNNY and warm British bank holiday weekend!  Must be a first for years. Enjoy 
4,@mileycyrusFor 3 days + it was amazin!)+by any chance do you still hav the pic of you with us on yur camera that you took  ...
4,@misstweetypants yes i think i definitely should be sitting down 
4,@archiCentral VERY NICE. The roof embraces the bldg. Nice fabric-effect on its design too.....almost palpable. 
4,"@BadAsh84 ...is the scene just kind of dying on it's own? please elaborate, if you will. in 140 character "
4,@nicolegiglia HEY THIS IS ABOUT MEEE! 
4,@jr_King . . Just wanted to say What's up to a new friend 
4,@Amineanea it was @MRS_d0t who needs one follower more 
4,well..i gotta say i love twilight and have watched it 22 times 
4,@Don_J yeah im sure u will b able to  r u a gym addict? i have the 10k nxt wk aaaaarrgh lol
4,@ocean29 yeah but then a friend came online.. so strtd chatting with him 
4,@SohanaB @LegalCookie heh heh heh. Texas is a BIG state. Law schools in every major city. Good luck. 
4,@COCKnBULLcomic  Thank you for sharing the love! I'm glad that you dig the work 
4,@euniqueflair  I am curious what your favorite Ice Cream Flavor is?   Nice to meet you.
4,Good night world.... I shall go to sleep yet again wondering... Are we human or are we dancers? 
4,@noreenjuliano congratulations u guys i am so happy... i can't wait for ur cd to come out!!!! 
4,@stephintoronto Many thanks Steph 
4,@DesiznTech no problem  
4,"@decemberglow And I'm rooting for J.T. now, together with Taj "
4,@dylanmccarthy to get some maccas  @ohaiijess kcool  @_megzy lovely 
4,@jhillstephens 10.36 in Germany 
4,@carlosguadian Hey! Saw your tweets.. excellent stuff. Follow me so we can tweet 
4,Stand set up @ultimatepetshow... with lots of very very cute bunny rabbits courtesy of Fat Fluffs... twit pics to follow... 
4,"@flintironstag Maybe warren g, I dunno about nate dog, can you twitter if you've had a stroke? I keed "
4,@davidbarens hehe I have no idea but it'd better stop soon 
4,Everyone check out @Liesl_M cool car  http://www.cardomain.com/ride/2246285
4,@englishchick hey thanks for the rt yesterday about #lovebox launching!  u can follow us @loveboxuk too but do check out the site too!
4,Is about to drink too many drinks &amp; have the best night! Everyone should join me 
4,"has frozen feet and a swallon thumb. ohh, the joys of mother nature "
4,@evilistic thanks yun! 
4,@LordBlackadder neither did I before reading that 
4,@asterion im a firm believer in spirals!!! just be sure its clockwise &amp; not counterclockwise.  Very true dude.  ? http://blip.fm/~5eq1o
4,about to watch dont mess with zohan  i cant sleep 
4,"@hehmorris I had a great time, too...thank you so much...it meant so much to me!! See you at 1PM!! "
4,Follow @Misses_Gola because she�s from germany but lives in Ireland  She�s so cute and updates everyday and every shit 
4,"@LindaHogan4Real Linda, I just read that tidbit! Hope you're doing alright girl! But like u said, atleast you're not in FL with the bugs! "
4,"Woke up, had a shower, feeling refreshed "
4,"@amykate being a geek, when i need to label things, i use my dymo labelwriter...... i fall into the catagory of &quot;sad&quot; apparently "
4,@soymilk0609 You're welcome!   Have a nice weekend too...take care! 
4,"@baconchips It gets more and more implausible! Just when you think they can't come up with more twists and turns, they do. Yes, heaps fun "
4,@krumpet You're a legend for remembering &amp; asking (thanks  ... all good actually - no bone reshaping this time so pain less swelling also
4,@darylsws i love &quot;ripping&quot; new purchases out of their boxes i'm sure you do too. congrats on your purchase 
4,@mailchimp you guys got shirts? where to get them? i love your chimp 
4,Morning tweete 
4,@Metal_Rocks  That would be nice. Throw in a couple if injuries and we're in!! 
4,&lt;3 &quot;why do you need two hands to eat?&quot; i am a happy camper 
4,"Back from this morning's training ride, 57ish miles, very windy. PowerTap currently downloading "
4,"Oh my god, i was awake until fifteen past 7. And slept for 3 hours. LAN is so much fun "
4,is off to get a new phone today! Yay 
4,@Kelsbells that was his phrase ... have a smoke and a pancake 
4,Gotta love OSX' built-in inverse-colors option. It's so calm for my eyes to see all code in light-on-dark 
4,I ate 2 chocolate donuts just now. Huuuggeee donuts! And now my tummy is smiling 
4,@ThetaHealerMaya That's the key: try to keep the heart good so the rest will follows!  May you have a great day!
4,@LittleFletcher i dunno what fletcher day is either lol i wanna know now cause i love you Fletchers lol you guys rock  xxxx
4,&quot;Envision&quot; remix played by Tiesto 
4,"Learn new things .. stop blamming, stop denial, stop excuses... take responsible to our life.. "
4,"heat won!!! woohoo, im so happy "
4,@stuhelm For once I'll be fully on the side of the Apple community on this one 
4,@Southerngirrl Good morning! hope you have a great day as well. 
4,"yes, weekend  SHOPPING &lt;3"
4,@carmenschneider yeeessssss you are!!! congratulations cousin!! I am there in spirit. Love youuu!!! You did it!!! 
4,@Antiquebasket Can't complain! How are you? 
4,@Whiterubberband who is the boxer that always has headgear on? 
4,SAT II. much more focused. let's hope for no modern history 
4,@danielradcliffe I have my first proper follower!  lol 
4,@madinalake should get off the bus   ugh. I've had 1 hour of sleep. the things I do...
4,@britneyrae86 didn't u just wake up??? 
4,@eMxyzptlk woop 2 confirmed cases of Chris Flu found in the UK and past via twitter  lol
4,@Jesssicababesss http://twitpic.com/4aent - this one 
4,@ToYKillAS I need your help !!! my msn is on 
4,"@aanwhale Hi there, nice to meet you, thanks for the follow! "
4,"@snedwan Done, don't block me "
4,is still trying to get a hang of &quot;twittering.&quot; Haha 
4,"My little sister is so cute, I love her to death!  She's really hilarious!"
4,@2NiteBoy what was your dream about? 
4,@jmayoriginals I can't function w/out my morning coffee. . .  Good for you for &quot;surviving&quot; that long w/out it?  
4,@NadiaFN heyy i just saw that david archuleta replied 2 u.. do u know him personally?? ur soo lucky!!! 
4,Oh I'm sorry..... MORNING GUYS. I hope u guys have a great day full of fun and laughter 
4,me n cindie just followed a police car through the krispy kereme drive through  tehe
4,"@HollytheHousewi ooooh good choice, I feel like blue-berry bubble gum flavour "
4,@vannschaffner Morning! Welcome back to cycling 
4,@ddball sounds blissful 
4,has a teenage love affair. 
4,@TheGhostRanch Hi! Where on the east coast do you live?  I like your profile and I am in need of new friends too!  I live in RI.
4,@LindaKCopeland Now that is the kind of Theme party I should do at my house. 
4,@FunnyJoker one of your best 
4,Having a good afternoon.  dinner time made me feel a lot happier and productive :d
4,Guneeta is a Doctor of Philosophy! That's deep man. 
4,"@crazybilly I know, it's totally sweet  TTYtter is also rather cool"
4,"@rosevibe Well, so far I've met loads of people, and quite a few have given me good tips on both twitter and using adobe flash. "
4,I am SO excited for today.  waking up with a smile on my face because it's FREE COMIC BOOK DAY!!!!!
4,"wando 23:30 no arouche. reginaldo rossi 1:30 no arouche. se der, curumin, 1:50 na santa ifig�nia a� vou dormir "
4,loved Notorious at the Art Deco Theater last night! How pretty was Cary Grant? 
4,@ComcastGeorge Good stuff!!  Keep up the great work and thanks a ton for updating me.  I'm going to follow you for future news. 
4,"@jm302music Hey Joel, thanks  it's great you are on here!  Happy Saturday!"
4,http://twitpic.com/4emp9 - IT'S ALL MINE NOW! MUAHAHAHAHAHA! 
4,omg is just went mingle again im so happy 
4,@bonniespencer I'm thinking @bcgoss will see this and get them 
4,Pwned at Mario Kart so now I'm resting on my laurels and watching my bro and my lady fight it out 
4,"@JMMARob Hey, Robbie! How's things? You should dl tweetdeck_organizes all your peeps into groups. "
4,"i'm just watching Goal 1, i'll never get enough of this movie. Kuno Becker is insane football player!   // cool http://gykd.net"
4,@pauljacobson you enjoyed it too ? so I'm not the only one then 
4, happy face.
4,"Original House of Pancakes, Cosco, &amp; Target "
4,2day is feeling like a good day - im looking forward to these errands i run and tomorrow is my Photo Shoot 
4,"@clozner Nice rest from all that sun yesterday, huh? We're doing gait analyses at Nordstrom Alderwood 11a-4p today. Need 2 get fitted? "
4,Article - Using a Zeiss Flektogon 20/2.8 on a 1Ds Mk. Old manual focus lens still works. Time to turn off easy mode  http://bit.ly/dkXTW
4,"Saturday: Study for finals. Get hair done. Twitter, Blog. Sleep my life away. Sounds like a good ass day! "
4,"@leemongrassy try listening to some Big Bang, 2PM, 2AM, Epik High for some kpop needs "
4,BBQ with wife and friends... it`s gonna be a great evening for sure 
4,@velmadaria how is my fav. writer doin today? 
4,@DavidManess Thanks.  It was actually a joke.  
4,@adellecharles Hey Adelle. It's been a long time... means you're busy making money and I'm still here wasting time  How are you?
4,oh shit! i don't know how this twitter works 
4,"@rotjong time flies when your listening to #twitteradio, of is #twitterradio time short "
4,brownies and the blondheim's - happiness 
4,Dying my hair 
4,"They're playing basketball on the Xbox again. They keep demanding rematches from each other, now on best of 7. This is very entertaining. "
4,@musicislifesami haha.  i'm totally watching JONAS tonight.
4,"Poor Ivette ... not getting his tweets, clearly. "
4,@Jillmz oh thanks! how 'bout u just rickroll me now  worst earworms frm college days &quot;Mandy&quot; &amp; &quot;Copacabana&quot; - were on radio all the time!
4,At breakfast with the family   It's nice to have traditions..... Life's good!!
4,They just started to play it's always sunny in Philadelphia right now. My day has improved significantly!! 
4,about to shower...qo by some new shoes take a anp and then its qame time 
4,@aleciadc i have no idea where my copy of her cd is... BUT i'm bringing you something MUCH better 
4,@radha_ Yeah will put it up. Was working on another project. Just had a significant breakthro'. Will do it once I am done! 
4,Our 5 month old son started crawling today  w00t #fb
4,@Lenore_lolita: http://sucreriemag.com/ You may wanna check this out... Its SO YOU! 
4,@illupocattivo Really great food! 
4,"@rbonini Vermeer, da Vinci, Rembrandt, Canaletto, Stubbs horses, Stubbs dogs or Stubbs horses with people? "
4,Partyin for ashleys birfday! Fun in the sun!!!  Shout outz to Statutory Skizz
4,Ahh the Mountain View guys are here  best looking group of firefighters around.
4,On my way to NJ....going to get my puppy!! New baby to the family 
4,oh maa gaww so much is happening. the end of senior year?!?!???! cya suckas 
4,"@LondonElek Everyone in the front row wanted to shake your hand but you stayed well away, really nice set last night "
4,I am having waffles for lunch and am very happy about it 
4,"@ahjj Haha, I agree, they rock and they are awesome. "
4,"@stubbonomics Thanks for the encouragement. Yeah, not sending much.. but still laughing lots.  And hell.. I'm in France!"
4,@natashawescoat you make it sound like Twitter peeps are slow moving  And really will you turn down a going away party?
4,Twilight was so good  and new moon is amazing so far. Edward is so breath taking... I need to find myself a vampire.
4,Is looking forward to a visit from Katie tomorrow 
4,@dfizzy Hey what's up? I sent you a messge on Youtube 
4,I�m happy.... I don�t know why 
4,"awww. I love them. well, him. "
4,april showers bring may showers... what do may flowers bring? Pilgrims!  happy may!
4,Off with Mikey and Christina. &lt;3   We're going to have a wonderful night. 
4,"@ericakelly01 I love your blog, it's adorable! "
4,@marisalee32 heyyy. I've been really good :] trying to find another job but my photographys picked up  you?
4,Bonfire....its nice outside   ugh..im stuffed with smores
4,@jesthestar yo i just noticed they have the live in lb a7x dvd on youtube  checking it out
4,JONAS was amazzinnggg i loved every minute of it 
4,@MHolliday LOL yea that's my sister 
4,@jellerton it was a very pensive examination of a current circumstance. your not supposed to know. glad to hear AC was great. 
4,loves J.O.N.A.S. ! awesome show 
4,going to sleep  great day today!
4,Is leading a life with someone he loves and shes got this smile he just cant deny. Never was much for fishing the sea...guess I got lucky 
4,@DNDGod lmao thanks 
4,"I've caught a cold... man, why am I thinking of swine flu??? No no no... no swine flu! I'm perfectly fine. Ok, move on... 'morning btw! "
4,Just got back from NJ spending the day with my girl Robin. Love ya baby! 
4,@andreh182 good to hear! #hoppusday rules 
4,"@juneislamme as of now, you and i are creeperninjaanacondas "
4,going to Jordan's Holy Communion  then on to St Raphael's for its 50year celebration!
4,Please visit the following sites: http://www.Youtube.Com/helloimnicknarnia and dont be afraid 
4,@ShellyBorbon bichoooooooooo!  ily2
4,@kezzibugx3 hah yeah i did but i dont think she saw me=( lmao!. awww hunn haha think about school as a mall  teachers-cashiers haha 
4,It was a great weekend @ church wit Dr Steve Munsey (awesome!!) Will be booking in very very soon...back in 5 days' time...bye! 
4,Hi All!  Hope you're well...I'm in search of a GOOD backing track of Amazing Grace to sing at my Grandpa's funeral. S 
4,"@Turbostation hahah i thought i was the only Twitter treadmiller  thanks for following, &amp; good luck with your goals for better health!"
4,@tommcfly I KNOW RIGHT!! - I was there on the 1st of may and felt really sorry for you - you like caught one behind your neck 
4,miley cyrus- the climb 
4,"I am now following 3,099 Tweeps.  I wonder who will be next.  "
4,"im quite blissfully happy, I have a great close friend and the sweetest guy and im somewhat happy "
4,"Depending on what time zone you are, good morning/good nite..lol til later First Sunday loves to all my ppls and twippls "
4,@taylorswift13 OH AWESOME!!  I can't wait to see it   Congradulations on your acheivement by the way 
4,@SpineCut oh no thank you for the props on blip.fm! I love your hair! 
4,@cass_o_wary oh shes a funny one that sister of yours. hope you had a good day 
4,"@gerardway Gerard,How's going your weekend,dear?Good Night to you,Sweet Dreams  xxx"
4,@elanaspantry Great site! @DrNishant sent me ur way. Look forward to using some of your recipes. Go gluten free! 
4,"@judez_xo don't  just curious, how'd u get that?"
4,Finally got stuck into restoring my beautiful classic mini 
4,oslo city run is 1500 long 
4,"@sarah29457 sorry 4 the late reply.We don't yet ship the the US,but will happily ship to your bestie in Wgtn  Thanx for the follow"
4,"@_Jodi hello, just been introduced via sweet @Teddy_Salad so I'm following u now 2! Beautiful colors, luv ur bio, so can we b friends?lol "
4,@ben_grubb I've actually been extremely fortunate on this trip. I've had great weather for the whole 10 months. Perhaps I bring the sun? 
4,"Going for a walk this morning, looks like being a nice day "
4,I got my time machine working again 
4,"Bill Maher, he's not my favorite....but Mos Def owns this argument  http://hightimes.com/video/ht_admin/5244"
4,@amandawint i love you too 
4,wat a relaxing sunday... ahh its lovely  ;)
