Date,Sentiment,Text
2018-01-25,-1,Dow Jones Closes at Record High as Bullish Earnings Continue To Drive Rally
2018-01-26,0,Fujitsu in talks to sell mobile phone unit  highlighting fading Japanese presence
2018-01-26,0,Rosenblatt  BTIG disagree on Apple s Q1 potential
2018-01-29,-1,Apple halving iPhone X production in Q1
2018-01-29,-1,U S  consumer spending rises  savings drop to 10 year low
2018-01-29,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 67
2018-01-29,-1,Dow  S P 500 suffer worst one day fall in five months as Apple drags
2018-01-29,-1,Dow Jones Closes Lower as Rising Rates Weigh 
2018-01-29,-1,Trump team idea to nationalize 5G network to counter China is rejected
2018-01-29,-1,Qualcomm to make first payment for violating competition law in Taiwan
2018-01-30,1,Bloomberg  DOJ and SEC investigating Apple iPhone throttling
2018-01-30,1,Dow Jones Suffers Biggest Fall Since August  Sheds 360 Points
2018-01-30,1,U S  agencies probe Apple over slowing iPhones  Bloomberg
2018-01-30,1,Asia Shares Gain As Markets Shrug Off Trump Speech  Note Regional Data
2018-01-30,1,Apple supplier Murata says iPhone X output target cuts overstated in report
2018-01-30,1,Cyclical reversal dents European shares as results roll in
2018-01-30,1,U S  Stock Futures Trading Sharply Lower Ahead of Open 
2018-01-30,1,U S  telehealth industry eyes Medicare for its next big check
2018-01-30,1,Amid angst over iPhone X  Wall Street braces for weak forecast from Apple
2018-01-30,1,Apple delaying some iOS updates  WSJ reports on iPhone X production cuts
2018-01-30,1,Google Brain co founder raises  175 million fund for AI startups
2018-01-30,1,Reports  Verizon dropping plans to sell Huawei phones amid U S  pressure
2018-01-30,1,Deutsche Bank  Apple consensus estimates still too high for Q1  Q2
2018-01-30,1,Asia stocks off record highs as Wall St  flags  dollar firms on higher yields
2018-01-31,0,With Samsung deal  Qualcomm doubles down on licensing practices
2018-01-31,0,Spotify tests new app to rival Pandora  TechCrunch
2018-01-31,0,Wall Street analyst downgrades Apple  says there s one big problem with the iPhone X
2018-01-31,0,BMO downgrades Apple  expects revenue guidance cut
2018-01-31,0,Apple admits to government questioning  new iPhone coming to India 
2018-01-31,0,Pandora to cut 5 percent of jobs
2018-01-31,0,PayPal s shares fall after eBay announces new payment partner
2018-01-31,0,Qualcomm profit beats estimates but weak China mobile sales weigh on outlook
2018-01-31,0,Sequoia Capital plans  8 billion global fund  eyes China investors  sources
2018-01-31,0,Japan s Sharp posts fifth straight quarterly profit
2018-01-31,0,Fujitsu agrees to sell majority stake in mobile phone unit to Polaris
2018-01-31,0,Apple supplier Wistron nears land deal in India  sources
2018-02-01,0,Apple roundup  Record Q4 for iPhone  refurbished iPhone 7  India import tax hike
2018-02-01,0,Wall St  pulls back from earlier gains as bond yields rise
2018-02-01,0,Apple beats by  0 04  beats on revenue
2018-02-01,0,The Day Ahead  Top 3 Things to Watch
2018-02-01,0,Apple  1  on Q1 unit sales drop  downside guidance
2018-02-01,0,Apple  No soft Q2 for iPhones  plans to reduce  163B net cash to  approximately zero
2018-02-01,0,Alphabet s earnings miss profit estimates as spending grows
2018-02-01,0,Asian shares struggle  China dips on Lunar New Year profit taking
2018-02-01,0,Earnings help European stocks snap three day losing streak
2018-02-01,0,Stocks   U S  Futures Mixed Ahead of Earnings  Data
2018-02-01,0,Goldman Sachs removes Nvidia from Conviction Buy list  shares  1 2
2018-02-01,0,Elliott increases NXP stake  asks shareholders not to tender to Qualcomm
2018-02-01,0,Alphabet  Aramco in talks to build tech hub in Saudi Arabia  WSJ
2018-02-02,-1,Rate Angst Sends Dow Down 600 Points as Bonds Sink  Markets Wrap
2018-02-02,-1,Cisco cuts stake in litigation opponent Finjan to zero
2018-02-02,-1,Apple stock loses some sheen on disappointing iPhone sales
2018-02-02,-1,Apple launches free repairs for iPhone 7 glitch
2018-02-02,-1,Overnight earnings roundup
2018-02-02,-1,Strong iPhone prices  cash plans buoy Apple shares after muted outlook
2018-02-02,-1,Sony CEO Hirai to step down  turnaround ally Yoshida to take helm
2018-02-02,-1,China s Xiaomi back to top five vendor as global smartphone market shrinks
2018-02-02,-1,Sizable losses in store at the open
2018-02-02,-1,Apple down more than 2  as results guidance digested
2018-02-02,-1,Moody s not too concerned with Apple s  cash neutral  policy
2018-02-02,-1,Apple s user base grows  but analysts probe for more detail
2018-02-02,-1,Blockchain to track Congo s cobalt from mine to mobile
2018-02-05,-1,Aurora to supply self driving system to China s EV startup Byton
2018-02-05,-1,German parties add another day in last ditch push for coalition
2018-02-05,-1,Apple supplier Skyworks  revenue rises 15 percent
2018-02-05,-1,WSJ  Apple Music closing in on Spotify
2018-02-05,-1,Morgan Stanley upgrades Accenture
2018-02-05,-1,Apple  Cisco team to offer cybersecurity insurance discounts
2018-02-05,-1,Damp iPhone demand to pressure RF chipmakers  Morgan Stanley says
2018-02-06,1,Dow Jones Soars After More Than 900 Point Swing From Session Lows
2018-02-06,1,Lumentum s share surge fueled by higher iPhone X part sales
2018-02-06,1,Apple sees  strong demand  for replacement iPhone batteries  letter
2018-02-06,1,Akamai revenue  profit top estimates on robust cloud demand
2018-02-06,1,What were the chances  U S  stock selloff sinks Probabilities Fund among others
2018-02-06,1,Spotify generates third quarter revenue of  1 2 billion  The Information
2018-02-06,1,At least four killed  145 missing after quake rocks Taiwan tourist area
2018-02-06,1,European shares hit six month low as volatility shakes markets
2018-02-06,1,Stock sell off overdue  investors lick their wounds and hunt
2018-02-06,1,Waymo may try to push Uber ex CEO s buttons in car secrets trial
2018-02-06,1, Any size of deal is possible   says chipmaker AMS
2018-02-06,1,Apple to build a second data center in China  Xinhua
2018-02-06,1,EU regulators to examine Apple buy of UK music discovery app Shazam
2018-02-06,1,Apple roundup  Watch sales up in FY17  second Chinese center  EU investigating Shazam acquisition
2018-02-06,1,Remark responds to  bogus claims  in  sloppy  short report
2018-02-06,1,Apple could offer battery rebates  software update coming to newer iPhones
2018-02-06,1,European shares hit six month low as sell off deepens  volatility spikes
2018-02-07,-1,As U S  rattles saber on trade  Asia bites its tongue on soft dollar
2018-02-07,-1,Goldman in talks with Apple to finance iPhone sales  WSJ
2018-02-07,-1,Stocks   U S  Futures Fall as Volatile Trading Continues
2018-02-07,-1,Stocks  Wall Street Struggles for Direction as Volatile Trading Continues
2018-02-07,-1,Snap shares surge after app redesign sparks user growth
2018-02-07,-1,Big Tech should pay more taxes  German coalition
2018-02-07,-1,France  Germany want progress on taxing tech giants
2018-02-07,-1,Apple brings Alibaba linked payment system into China stores amid market push
2018-02-08,-1,Stocks   U S  Futures Point to Lower Opening on Wall Street
2018-02-09,0,Qualcomm rejects Broadcom s revised buyout offer  proposes meeting
2018-02-09,0,Waymo accepts  245 million and Uber s  regret  to settle self driving car dispute
2018-02-12,1,Premarket Gainers as of 9 05 am  02 12 2018
2018-02-12,1,Inside JPMorgan s big contrarian bet on brick and mortar bank branches
2018-02-12,1,Stocks  Wall Street Surges as Investors Shrug Off Inflation Fears 
2018-02-12,1,Dow Jones Bags 400 Points as Volatility Cools
2018-02-12,1,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 70
2018-02-12,1,Wall Street bounces back after tumultuous week
2018-02-12,1,Foxconn to use proceeds from unit s Shanghai IPO to fund  4 billion projects
2018-02-12,1,Qualcomm  Broadcom plan to meet on February 14  sources
2018-02-13,1,Apple CEO downplays special dividend at shareholder meeting
2018-02-13,1,Shareholder proposals fail at Apple meeting
2018-02-13,1,Hedge fund  Time Warner attractive regardless of deal outcome
2018-02-13,1,Apple meeting  CEO Cook downplays repatriation dividend
2018-02-13,1,Wall St  advances  investors lock on inflation data
2018-02-13,1,Global stocks gain for third day  yields slip ahead of U S  inflation data
2018-02-13,1,Stocks   U S  Futures Ease Back From Monday s Rally
2018-02-13,1,Add Apple To Safe Haven Investment List   
2018-02-14,1,Apple in talks for first order from Chinese chipmaker  Nikkei
2018-02-14,1,Berkshire buys Teva  feels IBM blues as Apple becomes top investment
2018-02-14,1,Qualcomm meets Broadcom to discuss  121 billion acquisition offer
2018-02-14,1,Japan Display books fourth straight quarterly loss  no partner yet
2018-02-14,1,Mi mi mi  super fans of China s Xiaomi stoke IPO ambitions
2018-02-14,1,Apple in talks for first order from Chinese chipmaker   Nikkei
2018-02-15,1,Apple Q4 performance  12  China growth  51  of global smartphone revenue
2018-02-15,1,Wall Street builds on rally while Apple shines
2018-02-15,1,U S  stock volatility shock wanes  VIX futures signal smoother sailing
2018-02-15,1,Apple says working to fix Telugu script bug causing device crash
2018-02-15,1,Big investor moves in latest 13 F filings
2018-02-15,1,Google s app network quietly becomes huge growth engine
2018-02-15,1,VW looks at Apple for electric car design guidance
2018-02-16,0,Qualcomm says open to more deal talks with Broadcom following meeting
2018-02-16,0,Ells Yields Chipotle CEO Post  But Don t Rule Out Comeback  
2018-02-16,0,Backstory  Warren Buffett s Valentine s Day surprise for investors
2018-02-16,0,NAR  Samsung looking for OLED buyers after iPhone X cuts
2018-02-16,0,GBH sets Apple target at 18 5  upside
2018-02-20,0,Samsung Electronics to slash OLED panel production as iPhone X demand disappoints  Nikkei
2018-02-20,0,The brand Olympics  getting attention without getting in trouble
2018-02-20,0,Needham upgrades Universal Display to Buy ahead of earnings
2018-02-20,0,Qualcomm deals blow to Broadcom s bid with sweetened NXP deal
2018-02-21,-1,Stocks  Wall Street Rises Higher Ahead of Fed Minutes
2018-02-21,-1,New iPads teased in regulatory filing  Cook says Apple not in Music for the money
2018-02-21,-1,Broadcom cuts Qualcomm offer to  117 billion after new NXP deal
2018-02-21,-1,Apple in talks with miners to secure cobalt supplies  sources
2018-02-21,-1,Apple looks to buy cobalt from miners
2018-02-22,0,Wait  I know you  home security startup taps face recognition tech
2018-02-22,0,Ireland expects to collect  16B from Apple  Apple Pay has 127M users
2018-02-22,0,Stocks   U S  Futures Flat Amid Fresh Interest Rate Concerns
2018-02-22,0,Buffett letter may tout optimism as broader market worries ebb
2018-02-22,0,Apple planning AirPods upgrades  global smartphone shares slip in Q4
2018-02-22,0,Stocks  Wall Street Rises as Interest Rate Worries Linger
2018-02-22,0,Irish taxman sees disputed Apple bill remaining around  16 billion
2018-02-23,1,Exclusive  U S  tells India to cut tariffs as trade friction heats up
2018-02-23,1,Stocks  Wall Street Rises as Investors Look Ahead to Fed Speeches
2018-02-26,1,Apple confirms using Google Cloud  Cook will co chair China business forum
2018-02-26,1,Bloomberg  Apple releasing three iPhones this fall
2018-02-26,1,Apple plans biggest iPhone yet for 2018  Bloomberg
2018-02-26,1,Apple shares on verge of record high after Buffett comments
2018-02-26,1,Broadcom calls Qualcomm s offer for price talks  engagement theater 
2018-02-26,1,Samsung launches Galaxy S9 with focus on social media
2018-02-26,1,Apple moves to store iCloud keys in China  raising human rights fears
2018-02-26,1,Samsung launches the Galaxy S9
2018-02-26,1,Sony pins hopes on 4K video to revive smartphone sales
2018-02-26,1,Buffett talks shop after annual letter
2018-02-26,1,Stocks  Dow Surges as Investors Turn Focus to Fed
2018-02-27,0,Fitbit slumps as new smartwatch fails to excite
2018-02-27,0,Google s Clips camera is latest effort to bring AI into home gadgets
2018-02-27,0,Asian Stocks Extend Gains But Hang Seng Turns Negative
2018-02-27,0,Apple is launching medical clinics
2018-02-27,0,Stocks  U S  Futures Inch Down Ahead of Powell Debut
2018-02-28,-1,Amazon Prime Music comes to India  Alexa skills get more rewards
2018-02-28,-1,Google rivals go to EU antitrust regulator  Google talks to startup about housing
2018-02-28,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 1 50
2018-02-28,-1,Best Buy plans to shut 250 small U S  mobile phone stores
2018-02-28,-1,Amazon launches music streaming service in India
2018-02-28,-1,Stocks  Wall Street Opens Higher as Markets Shake Off Powell Comments
2018-02-28,-1,Apple moves Chinese iCloud data  encryption keys to China
2018-03-01,-1,Big pharma  big data  why drugmakers want your health records
2018-03-01,-1,Stocks  U S  Futures Fall As Interest Rate Worry Returns
2018-03-01,-1,Spotify plans to list shares  fend off Apple and Amazon
2018-03-02,1,JPMorgan lowers iPhone X production estimate to 15M in Q1
2018-03-02,1,Bloomberg  No company more at risk from trade retaliation than Boeing
2018-03-02,1,Stocks  U S  Futures Fall After Trump Announces Tariffs
2018-03-05,1,Piper Jaffray survey shows why iPhone owners didn t want X
2018-03-05,1,Stocks  U S  Futures Mixed As Trade War Fears Continues
2018-03-05,1,Apple planning cheaper MacBook Air  branded headphones this year 
2018-03-05,1,Apple supplier Finisar will start production at new plant in October
2018-03-05,1,U S  security panel deals major blow to Broadcom s bid for Qualcomm
2018-03-06,-1,Baird sees Apple in strong position with iPhone  Watch  HomePod
2018-03-07,0,Ireland chooses BNY Mellon to manage Apple escrow fund
2018-03-07,0,Stocks  U S  Futures Slump After Cohn Resigns   
2018-03-07,0,Instacart looks beyond Whole Foods
2018-03-07,0,GBH Insights sees minimal tariff impact on FANG stocks
2018-03-07,0,Apple finds more serious supplier problems as its audits expand
2018-03-08,1,Wall  Street Has A Taste For Domino s Pizza  
2018-03-08,1,Ex U S  House staffer sentenced for cyberstalking lawmaker
2018-03-08,1,Barack Obama in talks to create shows for Netflix  New York Times
2018-03-08,1,Foxconn gets China go ahead for Shanghai IPO of subsidiary
2018-03-08,1,Apple s high performance suppliers  35   Could Apple buy Snap
2018-03-08,1,Stocks  Wall Street Rises As Trade War Fears Dissipate
2018-03-09,1,Netflix eyes content deal with Barack Obama
2018-03-09,1,Waymo s self driving trucks to haul cargo for Google in Atlanta
2018-03-09,1,Wall Street has never been so far behind on Netflix
2018-03-09,1,WSJ  Goldman s Blankfein plans to step down as soon as end of the year
2018-03-12,1,Lumentum to buy Oclaro for  1 8 billion
2018-03-12,1,Apple acquires magazine subscription app Texture
2018-03-12,1,Apple more interested in studios than Netflix
2018-03-12,1,Has Spotify answered its royalty problem 
2018-03-12,1,Apple Music hits 38M paid subscribers  Apple orders first animated series
2018-03-12,1,Apple hit new high today in race towards  1T market cap
2018-03-12,1,Apple Music hits 38 million paid subscribers
2018-03-12,1,Apple to buy digital magazine service Texture
2018-03-13,-1,Apple supplier Wistron secures land to build new site in southern India
2018-03-13,-1,Spotify enters South African market
2018-03-13,-1,Report  Facebook to launch News feature on its Watch platform
2018-03-13,-1,GBH  Amazon and Facebook could disrupt live sports broadcasting
2018-03-13,-1,Apple pegs June 4 to kick off WWDC
2018-03-14,-1,France will sue Apple  Google over developer treatment
2018-03-14,-1,France to sue Google  Apple over developer contracts  minister
2018-03-14,-1,RBC Capital raises Nvidia target to 15  upside
2018-03-14,-1,Former Apple employees discuss Siri problems with The Information
2018-03-14,-1,Qualcomm Outspent Broadcom About 100 to 1 in Washington Lobbying
2018-03-15,0,China may adopt some of Germany s law on self driving cars  expert
2018-03-15,0,Google  Airbnb add new accessibility features
2018-03-15,0,Spotify touts growth over profits in listing pitch to retail investors
2018-03-15,0,With Qualcomm behind it  Broadcom looks to smaller deals
2018-03-15,0,Balancing act  Chip giant Qualcomm caught between Washington and Beijing
2018-03-15,0,EU antitrust regulators to decide on Apple  Shazam deal by April 23
2018-03-15,0,EU sets date for Apple Shazam approval  Apple supplier denies production shutdown
2018-03-16,0,KGI  Mac laptop shipments will grow 16  this year
2018-03-16,0,Barclays lowers its Apple price target  Apple education event coming March 27
2018-03-16,0,Over 100 countries agree to seek digital tax consensus by 2020  OECD
2018-03-16,0,Former Qualcomm chairman Jacobs to exit board of directors
2018-03-16,0,Wall Street s tech love affair might end in tears
2018-03-19,-1,On eve of Trump Saudi meeting  Riyadh calls Iran nuclear deal flawed
2018-03-19,-1,BlackBerry must face revived U S  lawsuit over BlackBerry 10
2018-03-19,-1,How China s ride hailing giant Didi plans to challenge Uber in Mexico
2018-03-19,-1,Apple is developing MicroLED screens
2018-03-19,-1,Apple developing own screens using next generation MicroLED tech  Bloomberg
2018-03-19,-1,SoftBank could relist British chip designer ARM  FT
2018-03-19,-1,Nomura Instinet lowers FY18 iPhone forecast
2018-03-19,-1,Wall Street slides as Facebook data issue pounds tech sector
2018-03-20,0,Amazon s market cap passes Alphabet
2018-03-20,0,Morneau Says Canada Will Study Issue of Taxing Technology Giants
2018-03-20,0,On eve of trial on Time Warner deal  AT T  U S  government lay out cases
2018-03-20,0,Vanguard defends proxy powers for small time shareholders
2018-03-20,0,From Wall Street to weed  How the financial crisis lit up the pot industry
2018-03-20,0,Apple grabs two year lead in 3D sensing race
2018-03-20,0, Socially responsible  investors reassess Facebook ownership
2018-03-20,0,Apple grabs big lead in 3D sensing
2018-03-20,0,Avon Products adds Cerberus vice chairman to board as Mayer retires
2018-03-20,0,Apple self driving fleet doubles  Chicago Apple Store up for sale
2018-03-21,-1,New iPhone X could cost Apple 10  less  Iovine stepping back from Music
2018-03-21,-1,Ten High Flying Tech Stocks Vulnerable to U S  China Trade War 
2018-03-21,-1,New study shows Apple Watch accuracy at detecting irregular heartbeats
2018-03-21,-1,China smartphone makers join hands on apps  pose threat to WeChat
2018-03-21,-1,EU tax plan for U S  tech giants
2018-03-21,-1,EU proposes online turnover tax for big tech firms
2018-03-21,-1,Designed in California  made in China  how the iPhone skews U S  trade deficit
2018-03-22,-1,Stocks  Wall Street Takes a Hit as Trade War  Tech Stocks Weigh
2018-03-22,-1,Apple will fix bug that let Siri read hidden notifications
2018-03-22,-1,Trump moves toward China tariffs in warning shot on technology transfer
2018-03-22,-1,Trade fears loom as Samsung Electronics shareholders approve stock split
2018-03-22,-1,Stocks  U S  Futures Fall as Trump Set for Chinese Tariffs
2018-03-22,-1,Chief brand officer Tariq is latest prominent exec to leave Ford
2018-03-22,-1,Apple s new iPhones could enter trial production in Q2
2018-03-23,-1,Ireland chooses managers for Apple taxes  Tim Cook heading to China
2018-03-23,-1,Qualcomm directors face tepid vote and more from the annual meeting
2018-03-23,-1,KGI Securities analyst sees Apple Pencil sales doubling in 2018
2018-03-23,-1,Qualcomm re elects board of directors with tepid support
2018-03-23,-1,Stocks  U S  Futures Slump as Trade War Fears Rise
2018-03-23,-1,China Hits Back on Trump Tariffs as Europe Off Hook for Now
2018-03-23,-1,Ireland chooses investment firms to manage Apple cash
2018-03-23,-1,Stocks  Wall Street Tries to Shake Off Trade Worry  Trump Veto Concerns
2018-03-26,1,Spotify sees revenue growth easing as gears up for listing
2018-03-26,1,Apple Music    virtual record label 
2018-03-26,1,Apple  IBM chiefs call for more data oversight after Facebook breach
2018-03-26,1,Stocks  U S  Futures Rise on U S   China Trade Talks
2018-03-27,-1,Apple launches low cost iPad
2018-03-27,-1,China s Huawei sees Europe as stepping stone in Samsung Apple rivalry
2018-03-27,-1,FBI sought iPhone order before exhausting options  U S  inspector general
2018-03-27,-1,More from Apple s education event  analyst predicts next Watch features
2018-03-27,-1,Apple hosts education related event
2018-03-27,-1,Rift deepens between Apple  India s telecom regulator over anti spam app
2018-03-27,-1,Foxconn unit buys Belkin for  866M
2018-03-28,0,Stocks  Wall Street Struggles for Direction Amid Trade  Tech Worry
2018-03-28,0,Tech problems keep shares shaky  dollar gets GDP boost
2018-03-28,0,EU antitrust chief turns to academics to help tackle tech challenges
2018-03-28,0,Global market bull run finally comes to an end in first quarter
2018-03-28,0,SoftBank Vision Fund  Saudi Arabia to create world s biggest solar power firm
2018-03-28,0,Stocks  U S  Futures Fall as Tech  Trade Worry Resurfaces
2018-03-28,0,Goldman Sachs cuts forecast for Apple iPhone  revenue
2018-03-29,0,FAANG stocks are a  dead trade 
2018-03-29,0,Apple unveils new privacy tools ahead of EU law
2018-03-29,0,Apple releases iOS 11 3
2018-03-29,0, Exclusive  Paragon Post ICO Interview with Cryptovest  SEC  Blockchain  Cannabis and More 
2018-03-29,0,European funds buy bonds  see euro growth cycle peak  Reuters poll
2018-03-29,0,Global funds cut stock exposure to four month low amid trade war fears
2018-03-29,0,Weekly Comic  Wall Street s Beloved  FAANG  Stocks Lose Their Bite
2018-03-29,0,Stocks reboot after tech problems  first quarter losses loom
2018-04-02,0,Zuckerberg on Tim Cook s  extremely glib  criticism
2018-04-02,0,Spotify is going public at a terrible time for tech stocks   but this chart should get investors excited
2018-04-02,0,Stocks  Wall Street Inches Down Amid Trade Worry Between U S   China
2018-04-02,0,Finisar down on report it s lost key Apple VCSEL deal
2018-04-03,0,Spotify shares jump in record setting direct listing
2018-04-03,0,U S  escalates China trade showdown with tariffs on  50 billion in imports
2018-04-03,0,Exclusive  Facebook CEO stops short of extending European privacy globally
2018-04-03,0,As China tightens squeeze  soul searching for Hong Kong s democracy movement
2018-04-03,0,Europe joins sell off but Wall Street eyes rebound
2018-04-03,0,Top 5 Things to Know in the Market on Tuesday
2018-04-03,0,Silicon Valley  Wall Street taking notes on Spotify debut
2018-04-03,0,Five Things to Know About the New York Fed s Incoming President
2018-04-03,0,Apple discloses gender pay gap at UK operations
2018-04-04,1,Apple working on iPhones with touchless control  curved screen  Bloomberg
2018-04-04,1,Surging Apple Hedging Costs Show It s Reeling From Trade Spat
2018-04-04,1,Apple hires former Google executive as AI chief
2018-04-04,1,Amazon could launch competing bid for India s Flipkart  report
2018-04-04,1,Apple Pay arrives in Brazil  partnering with Ita  Unibanco
2018-04-04,1,Reuters  Zuckerberg doesn t commit to extending full EU privacy laws
2018-04-04,1, Stocks  Wall Street Slumps as Trade War Simmers
2018-04-04,1,Apple hires former Google AI head  touchless controls  curved screens for iPhones
2018-04-05,0,Bloomberg  Apple s Cook will be deposed in Qualcomm suit
2018-04-05,0,China tariffs on U S  business jets seen a boon for Canada s Bombardier  others
2018-04-05,0,Citi reiterates Apple Buy on capital returns
2018-04-05,0,Spotify shares attract all ages  not just Millennials
2018-04-06,-1,Apple says repeal of EPA carbon plan would threaten investments
2018-04-09,0,Apple reaches 100  renewable energy goal
2018-04-09,0,From silkworms to software  France s LVMH backs luxury startups
2018-04-09,0,Wall Street rises but pares gains late after report of FBI raid
2018-04-09,0,Apple says all its facilities now powered by clean energy
2018-04-09,0,Tech group urges U S  to recruit allies to take on China  not tariffs
2018-04-09,0,China a favorite for investors even as trade war risks grow
2018-04-09,0,Xiaomi pushes for smartphone component suppliers to invest in India
2018-04-09,0,Stocks  Wall Street Rises as Investors Look Ahead to Earnings
2018-04-10,0,Stocks  U S  Futures Jump on Comments From Chinese President Xi
2018-04-10,0,Israeli agency investigating Apple over handling of iPhone slowdown
2018-04-10,0,Israel consumer bureau investigating Apple  Teen survey shows growing iPhone use
2018-04-10,0,Apple adds Isaac Asimov sci fi series to TV development list
2018-04-11,0,Variety  Apple Music has 40M subscribers  gets new worldwide head
2018-04-11,0,Apple Music appoints new head  hits 48 million subscribers
2018-04-11,0,Premarket Gainers as of 9 05 am  04 11 2018
2018-04-12,0,Stocks  Wall Street Rises as Investors Brush Off Middle East Tensions
2018-04-12,0,Should Facebook Pay More in Taxes  IMF Wades Into Thorny Debate
2018-04-12,0,Bloomberg  Apple cuts HomePod sales estimates  orders
2018-04-13,0,Lawmakers question FBI over San Bernardino suit against Apple
2018-04-13,0,Apple s  plumbers  unit caught 29 last year
2018-04-13,0,Analyst says Apple could double its dividend  leaked memo shows employee arrests
2018-04-13,0,Wall Street eyes earnings stabilizer after FAANG stocks wobble
2018-04-13,0,Russia lawmakers draft list of U S  imports that could be banned
2018-04-13,0,KGI says HomePod will sell 2 5M units this year  new iPhone X priced at  1 100
2018-04-16,0,Exclusive  BlackRock s biggest stock picking fund likes Facebook shares
2018-04-16,0,Netflix programming binge pays off with subscriber surge
2018-04-17,1,Russia asks Google and Apple to remove Telegram from stores  Ifax
2018-04-17,1,Activist investor Jana hired staff for new socially responsible fund
2018-04-17,1, Verge  XVG  Mystery Partner Officially Revealed  Almost Broke the Internet 
2018-04-17,1,Tech stocks  Netflix power Wall Street s gains
2018-04-17,1,U S  strike on China s ZTE another blow for Qualcomm
2018-04-19,-1,Tobacco and tech drag on Wall Street  yields boost banks
2018-04-19,-1,Asian Equities Mixed as TSMC s Weak Forecast Raises Concerns 
2018-04-20,-1,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 82
2018-04-20,-1,Top 5 Things That Moved Markets This Past Week
2018-04-20,-1,Report  Apple  device makers behind DOJ probe of telecom collusion
2018-04-20,-1,U S  said to investigate AT T  Verizon over wireless collusion claim  source
2018-04-20,-1,Apple offers battery replacement for some MacBooks after flaws reported
2018-04-20,-1,Trump s next  100 billion tariff dilemma  hit Wal Mart or Apple Store
2018-04-20,-1,Stocks  Wall Street Slumps as Rising Bond Yields Weigh
2018-04-23,-1,European antitrust regulators set deadline for Apple Shazam probe
2018-04-23,-1,EU opens competition probe into Apple s bid for music app Shazam
2018-04-23,-1,Apple s Q1 iPhone sales show X weakness  co  offers batteries for MacBook issue
2018-04-23,-1,Apple sensor supplier AMS warns of second quarter slowdown
2018-04-23,-1,Day Ahead  Top 3 Things to Watch
2018-04-23,-1,Asian Equities Rise  Tech Stocks Remain Under Pressure
2018-04-24,-1,Ireland expects Apple EU tax appeal to be heard before end of year
2018-04-24,-1,Softbank  Google join  1 9 billion investment in China truck hailing firm
2018-04-24,-1,Music streaming revenues surge and investors like the beat
2018-04-24,-1,WhatsApp raises minimum age in Europe to 16 ahead of data law change
2018-04-24,-1,Apple shares drop on more warnings from iPhone supply chain
2018-04-24,-1,Google owner Alphabet s shares fall on rise in costs
2018-04-24,-1,Wall Street slides as high bond yields fan cost worries
2018-04-24,-1,SK Hynix echoes TSMC with warning of slower mobile chip growth
2018-04-24,-1,SAP bullish on outlook as it beats path from back to front office
2018-04-24,-1,Google helps stock markets recover  oil stretches above  75
2018-04-24,-1,European shares choppy as first quarter earnings fail to set clear trend
2018-04-24,-1,Five Non Tech Companies With A Lot At Stake In China 
2018-04-24,-1,Face recognition chipmaker AMS hit by Apple order delays
2018-04-24,-1,Analyst downgrades Skyworks on weak iPhone sales estimates
2018-04-24,-1,Ireland  Apple tax appeal gets timeframe
2018-04-24,-1,Amid The Apple Doom And Gloom  Cause For Optimism  
2018-04-25,1,Kering  Credit Suisse earnings fail to boost European shares
2018-04-25,1,Trump  top aides talk trade with Apple CEO Cook at White House
2018-04-25,1,WSJ  Speaker maker Sonos files confidentially for IPO
2018-04-25,1,Barclays and Paypal announce tie up as banks mull big tech threat
2018-04-25,1,South Korea s LG Display looks up after posting first loss in six years
2018-04-25,1,STMicro sends upbeat signal on smartphone demand in second half
2018-04-26,0,Factbox  Commoners who have married into royal families
2018-04-26,0,Weekly Comic  Is The Bull Market Party Over 
2018-04-26,0,White House adviser Kudlow says China trade talks  long process 
2018-04-26,0, Binance Founder Taken to Court by Sequoia Capital 
2018-04-26,0,Bernstein expects Apple earnings to disappoint on iPhone weakness
2018-04-26,0,Samsung Electronics flags mobile weakness as chips power record first quarter profit
2018-04-26,0,Qualcomm easing licensing terms in bid to strike deals
2018-04-26,0,EU moves to regulate tech giants  business practices
2018-04-27,-1,Rising costs  inflation on radar as U S  earnings season unfolds
2018-04-27,-1,Sony targets eventual repeat of last year s record after flagging profit dip
2018-04-27,-1,Prime hike gives Amazon warchest for fight over postal costs
2018-04-30,1,Facebook bids to keep data privacy case from EU s top court
2018-04-30,1,Day Ahead  Top 3 Things to Watch
2018-04-30,1,Qualcomm s patent deals aim to ease Apple  regulator tensions  executive says
2018-04-30,1,Kerry Kennedy  Ashley Judd at Milken push for more economic representation for women
2018-04-30,1,Economic Calendar  Top Things To Watch 
2018-04-30,1,Top 5 Things to Know in the Market on Monday
2018-04-30,1,Stocks   U S  Futures Move Higher at Start to Key Week for Data and Earnings
2018-04-30,1,Broadcom says weak wireless chip demand to hurt revenue forecast
2018-04-30,1,Exclusive  Volkswagen in talks to manage Didi fleet  co develop self driving cars
2018-04-30,1,U S  top court turns away Google fight over business patents
2018-05-01,1,Apple surprises with solid iPhone sales  announces  100 billion buyback
2018-05-01,1,Analyst initiates Apple at Buy and 33  upside
2018-05-01,1,Millennial investors are gobbling up shares of Apple ahead of earnings
